area_fips,industry_code,year,qtr,area_title,industry_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage
48057,10,2015,2,"Calhoun County, Texas","Total, all industries",516,10999,11209,11388,172305844,1184
48057,10,2015,3,"Calhoun County, Texas","Total, all industries",523,11316,11406,11325,178084558,1207
48057,10,2015,4,"Calhoun County, Texas","Total, all industries",529,11305,11170,11111,188253394,1293
48059,10,2015,1,"Callahan County, Texas","Total, all industries",189,1461,1500,1480,12878287,669
48059,10,2015,2,"Callahan County, Texas","Total, all industries",192,1512,1526,1609,13462295,669
48059,10,2015,3,"Callahan County, Texas","Total, all industries",200,1629,1618,1599,15108716,719
48059,10,2015,4,"Callahan County, Texas","Total, all industries",197,1562,1515,1471,17567878,891
48061,10,2015,1,"Cameron County, Texas","Total, all industries",6203,103548,103687,104857,702340053,519
48061,10,2015,2,"Cameron County, Texas","Total, all industries",6214,104974,105848,106548,718657573,523
48061,10,2015,3,"Cameron County, Texas","Total, all industries",6245,107462,107289,106399,746910855,537
48061,10,2015,4,"Cameron County, Texas","Total, all industries",6261,106619,107532,107858,823365220,590
48063,10,2015,1,"Camp County, Texas","Total, all industries",224,3346,3412,3411,33341003,757
48063,10,2015,2,"Camp County, Texas","Total, all industries",219,3276,3287,3268,29718119,698
48063,10,2015,3,"Camp County, Texas","Total, all industries",226,3260,3312,3296,30889781,722
48063,10,2015,4,"Camp County, Texas","Total, all industries",222,3323,3332,3315,33773385,782
48065,10,2015,1,"Carson County, Texas","Total, all industries",127,4017,3983,3956,82006993,1583
48065,10,2015,2,"Carson County, Texas","Total, all industries",136,4011,4026,4074,85662071,1632
48065,10,2015,3,"Carson County, Texas","Total, all industries",136,4081,4188,4158,76183734,1415
48065,10,2015,4,"Carson County, Texas","Total, all industries",135,4152,4222,4334,86296755,1567
48067,10,2015,1,"Cass County, Texas","Total, all industries",487,5553,5540,5611,48542466,671
48067,10,2015,2,"Cass County, Texas","Total, all industries",493,5627,5712,5714,47402812,641
48067,10,2015,3,"Cass County, Texas","Total, all industries",497,5809,5776,5752,48399269,644
48067,10,2015,4,"Cass County, Texas","Total, all industries",495,5775,5774,5861,56686960,751
48069,10,2015,1,"Castro County, Texas","Total, all industries",280,1922,1924,1943,16680819,665
48069,10,2015,2,"Castro County, Texas","Total, all industries",279,1930,1957,1977,16992566,669
48069,10,2015,3,"Castro County, Texas","Total, all industries",284,1991,2043,1998,17957481,687
48069,10,2015,4,"Castro County, Texas","Total, all industries",280,2020,2015,1992,20834345,798
48071,10,2015,1,"Chambers County, Texas","Total, all industries",588,9987,10242,10408,150219127,1132
48071,10,2015,2,"Chambers County, Texas","Total, all industries",585,10919,10553,10661,149350572,1073
48071,10,2015,3,"Chambers County, Texas","Total, all industries",589,10841,10869,11061,149347346,1052
48071,10,2015,4,"Chambers County, Texas","Total, all industries",593,11049,10989,11086,183350461,1277
48073,10,2015,1,"Cherokee County, Texas","Total, all industries",746,10223,10310,10311,79366526,594
48073,10,2015,2,"Cherokee County, Texas","Total, all industries",739,10420,10324,10245,84194375,627
48073,10,2015,3,"Cherokee County, Texas","Total, all industries",749,10259,10404,10362,82563571,614
48073,10,2015,4,"Cherokee County, Texas","Total, all industries",739,10320,10445,10511,94358098,696
48075,10,2015,1,"Childress County, Texas","Total, all industries",198,1279,1274,1280,9244884,557
48075,10,2015,2,"Childress County, Texas","Total, all industries",207,1306,1334,1338,9816612,569
48075,10,2015,3,"Childress County, Texas","Total, all industries",209,1356,1351,1359,11170402,634
48075,10,2015,4,"Childress County, Texas","Total, all industries",209,1355,1360,1372,12747276,720
48077,10,2015,1,"Clay County, Texas","Total, all industries",143,871,870,843,8346120,745
48077,10,2015,2,"Clay County, Texas","Total, all industries",144,849,839,871,7936825,716
48077,10,2015,3,"Clay County, Texas","Total, all industries",146,863,850,838,6425459,581
48077,10,2015,4,"Clay County, Texas","Total, all industries",144,832,824,844,8186017,756
48079,10,2015,1,"Cochran County, Texas","Total, all industries",92,485,421,419,4145701,722
48079,10,2015,2,"Cochran County, Texas","Total, all industries",92,422,424,422,4036081,735
48079,10,2015,3,"Cochran County, Texas","Total, all industries",93,416,413,435,3919250,716
48079,10,2015,4,"Cochran County, Texas","Total, all industries",92,487,524,502,4983010,760
48081,10,2015,1,"Coke County, Texas","Total, all industries",71,334,308,306,3306594,805
48081,10,2015,2,"Coke County, Texas","Total, all industries",71,297,316,318,3193664,792
48081,10,2015,3,"Coke County, Texas","Total, all industries",77,324,334,334,3144110,731
48081,10,2015,4,"Coke County, Texas","Total, all industries",75,331,329,330,3459726,806
48083,10,2015,1,"Coleman County, Texas","Total, all industries",216,1451,1448,1463,10535956,557
48083,10,2015,2,"Coleman County, Texas","Total, all industries",213,1470,1471,1503,10059319,522
48083,10,2015,3,"Coleman County, Texas","Total, all industries",213,1468,1484,1469,10178267,531
48083,10,2015,4,"Coleman County, Texas","Total, all industries",213,1480,1439,1449,11020144,582
48085,10,2015,1,"Collin County, Texas","Total, all industries",21687,309154,310874,311938,5231675261,1295
48085,10,2015,2,"Collin County, Texas","Total, all industries",21989,315944,318332,321046,4902527408,1184
48085,10,2015,3,"Collin County, Texas","Total, all industries",22348,321946,323113,322489,4795080300,1144
48085,10,2015,4,"Collin County, Texas","Total, all industries",22584,324379,327003,328907,5376746719,1266
48087,10,2015,1,"Collingsworth County, Texas","Total, all industries",93,707,709,701,6539524,713
48087,10,2015,2,"Collingsworth County, Texas","Total, all industries",91,640,633,645,6026958,725
48087,10,2015,3,"Collingsworth County, Texas","Total, all industries",94,664,652,656,6125879,717
48087,10,2015,4,"Collingsworth County, Texas","Total, all industries",93,706,694,697,8043778,885
48089,10,2015,1,"Colorado County, Texas","Total, all industries",576,5903,5855,5881,58180968,761
48089,10,2015,2,"Colorado County, Texas","Total, all industries",570,5842,5840,6295,60247823,773
48089,10,2015,3,"Colorado County, Texas","Total, all industries",581,6327,6311,5966,57225176,710
48089,10,2015,4,"Colorado County, Texas","Total, all industries",575,5838,5785,5817,64382884,852
48091,10,2015,1,"Comal County, Texas","Total, all industries",3143,39743,40211,40844,400276918,765
48091,10,2015,2,"Comal County, Texas","Total, all industries",3175,41672,43320,44325,406100132,725
48091,10,2015,3,"Comal County, Texas","Total, all industries",3197,45439,44993,43554,438532790,755
48091,10,2015,4,"Comal County, Texas","Total, all industries",3234,42653,43051,42810,481236129,864
48093,10,2015,1,"Comanche County, Texas","Total, all industries",318,2749,2795,2791,21802910,604
48093,10,2015,2,"Comanche County, Texas","Total, all industries",313,2845,2852,2875,21985864,592
48093,10,2015,3,"Comanche County, Texas","Total, all industries",315,2839,2850,2863,22529236,608
48093,10,2015,4,"Comanche County, Texas","Total, all industries",312,2856,2822,2863,24471059,661
48095,10,2015,1,"Concho County, Texas","Total, all industries",61,589,592,602,5338972,691
48095,10,2015,2,"Concho County, Texas","Total, all industries",62,608,611,623,5020239,629
48095,10,2015,3,"Concho County, Texas","Total, all industries",63,632,619,612,5732098,710
48095,10,2015,4,"Concho County, Texas","Total, all industries",63,621,622,633,6110413,752
48097,10,2015,1,"Cooke County, Texas","Total, all industries",880,13971,13694,13534,160463053,899
48097,10,2015,2,"Cooke County, Texas","Total, all industries",884,13241,13220,13307,148224224,860
48097,10,2015,3,"Cooke County, Texas","Total, all industries",904,13199,12959,12697,142245863,845
48097,10,2015,4,"Cooke County, Texas","Total, all industries",911,12647,12535,12551,151164674,924
48099,10,2015,1,"Coryell County, Texas","Total, all industries",844,8701,8930,8995,69699477,604
48099,10,2015,2,"Coryell County, Texas","Total, all industries",897,9171,9304,9378,77150882,639
48099,10,2015,3,"Coryell County, Texas","Total, all industries",936,9337,9403,9388,80532329,661
48099,10,2015,4,"Coryell County, Texas","Total, all industries",972,9377,9482,9490,90662202,738
48101,10,2015,1,"Cottle County, Texas","Total, all industries",55,220,219,225,2019609,702
48101,10,2015,2,"Cottle County, Texas","Total, all industries",52,227,216,226,1851447,639
48101,10,2015,3,"Cottle County, Texas","Total, all industries",52,230,230,232,1846195,616
48101,10,2015,4,"Cottle County, Texas","Total, all industries",52,225,227,221,2036337,698
48103,10,2015,1,"Crane County, Texas","Total, all industries",92,1092,1085,1061,19618137,1398
48103,10,2015,2,"Crane County, Texas","Total, all industries",94,1096,1064,1036,15974320,1153
48103,10,2015,3,"Crane County, Texas","Total, all industries",98,1032,1037,1045,15933525,1181
48103,10,2015,4,"Crane County, Texas","Total, all industries",95,1040,1019,1038,15476401,1153
48105,10,2015,1,"Crockett County, Texas","Total, all industries",174,1320,1344,1340,17131562,987
48105,10,2015,2,"Crockett County, Texas","Total, all industries",179,1376,1371,1379,13708914,767
48105,10,2015,3,"Crockett County, Texas","Total, all industries",178,1370,1380,1410,15876463,881
48105,10,2015,4,"Crockett County, Texas","Total, all industries",177,1378,1360,1344,15450096,873
48107,10,2015,1,"Crosby County, Texas","Total, all industries",183,1053,947,926,8825793,696
48107,10,2015,2,"Crosby County, Texas","Total, all industries",184,963,966,996,7851625,619
48107,10,2015,3,"Crosby County, Texas","Total, all industries",186,1035,1008,976,8470298,647
48107,10,2015,4,"Crosby County, Texas","Total, all industries",185,1077,1118,1102,11225676,786
48109,10,2015,1,"Culberson County, Texas","Total, all industries",70,883,855,846,6937372,620
48109,10,2015,2,"Culberson County, Texas","Total, all industries",70,846,854,872,6988960,627
48109,10,2015,3,"Culberson County, Texas","Total, all industries",72,900,919,943,7591749,634
48109,10,2015,4,"Culberson County, Texas","Total, all industries",71,940,953,1024,8359824,661
48111,10,2015,1,"Dallam County, Texas","Total, all industries",335,3853,3948,4141,39337497,760
48111,10,2015,2,"Dallam County, Texas","Total, all industries",342,4213,4216,4225,42644758,778
48111,10,2015,3,"Dallam County, Texas","Total, all industries",346,4239,4255,4237,43170540,783
48111,10,2015,4,"Dallam County, Texas","Total, all industries",342,4325,4177,4095,49615234,909
48113,10,2015,1,"Dallas County, Texas","Total, all industries",71474,1388645,1395516,1397771,24102159255,1330
48113,10,2015,2,"Dallas County, Texas","Total, all industries",72153,1416786,1425161,1438405,21571112981,1163
48113,10,2015,3,"Dallas County, Texas","Total, all industries",73095,1445643,1450996,1446600,21849102460,1161
48113,10,2015,4,"Dallas County, Texas","Total, all industries",73337,1460742,1469115,1477238,24880908421,1303
48115,10,2015,1,"Dawson County, Texas","Total, all industries",467,3056,3006,2911,27323042,703
48115,10,2015,2,"Dawson County, Texas","Total, all industries",464,2894,2909,2964,26213044,690
48115,10,2015,3,"Dawson County, Texas","Total, all industries",471,3059,3050,3005,26400745,668
48115,10,2015,4,"Dawson County, Texas","Total, all industries",461,3147,3195,3179,29560718,716
48117,10,2015,1,"Deaf Smith County, Texas","Total, all industries",464,6102,6131,6120,58259679,733
48117,10,2015,2,"Deaf Smith County, Texas","Total, all industries",469,6146,6224,6304,59747571,738
48117,10,2015,3,"Deaf Smith County, Texas","Total, all industries",466,6296,6317,6296,68404948,835
48117,10,2015,4,"Deaf Smith County, Texas","Total, all industries",466,6285,6334,6335,69102697,841
48119,10,2015,1,"Delta County, Texas","Total, all industries",85,1026,1052,1082,4229178,309
48119,10,2015,2,"Delta County, Texas","Total, all industries",78,1022,1038,1070,4434679,327
48119,10,2015,3,"Delta County, Texas","Total, all industries",81,1087,1100,1116,4818816,337
48119,10,2015,4,"Delta County, Texas","Total, all industries",81,1095,1083,1079,5303844,376
48121,10,2015,1,"Denton County, Texas","Total, all industries",12881,176470,178398,179330,2077898661,898
48121,10,2015,2,"Denton County, Texas","Total, all industries",13092,182331,183486,185585,2048160590,857
48121,10,2015,3,"Denton County, Texas","Total, all industries",13313,187014,187938,187787,2119914012,869
48121,10,2015,4,"Denton County, Texas","Total, all industries",13425,188930,190537,190468,2399898451,972
48123,10,2015,1,"DeWitt County, Texas","Total, all industries",513,5866,5790,5751,67025976,889
48123,10,2015,2,"DeWitt County, Texas","Total, all industries",510,5603,5552,5666,57246382,785
48123,10,2015,3,"DeWitt County, Texas","Total, all industries",520,5820,5762,5714,61719579,823
48123,10,2015,4,"DeWitt County, Texas","Total, all industries",518,5566,5516,5497,69319296,965
48125,10,2015,1,"Dickens County, Texas","Total, all industries",52,266,255,267,2127351,623
48125,10,2015,2,"Dickens County, Texas","Total, all industries",50,272,270,276,2059357,581
48125,10,2015,3,"Dickens County, Texas","Total, all industries",52,275,277,264,2405291,680
48125,10,2015,4,"Dickens County, Texas","Total, all industries",52,271,276,284,2620831,728
48127,10,2015,1,"Dimmit County, Texas","Total, all industries",280,5960,5701,5622,77431172,1034
48127,10,2015,2,"Dimmit County, Texas","Total, all industries",283,5582,5359,5105,65618806,944
48127,10,2015,3,"Dimmit County, Texas","Total, all industries",284,5042,4886,4756,60152796,945
48127,10,2015,4,"Dimmit County, Texas","Total, all industries",281,4754,4792,4766,62756751,1012
48129,10,2015,1,"Donley County, Texas","Total, all industries",94,552,538,535,3592659,510
48129,10,2015,2,"Donley County, Texas","Total, all industries",94,567,564,583,3807697,513
48129,10,2015,3,"Donley County, Texas","Total, all industries",94,568,537,556,4198077,583
48129,10,2015,4,"Donley County, Texas","Total, all industries",94,550,556,558,4274132,593
48131,10,2015,1,"Duval County, Texas","Total, all industries",173,2653,2578,2539,27281339,810
48131,10,2015,2,"Duval County, Texas","Total, all industries",170,2423,2367,2351,23323677,754
48131,10,2015,3,"Duval County, Texas","Total, all industries",168,2236,2253,2228,22760212,782
48131,10,2015,4,"Duval County, Texas","Total, all industries",167,2190,2204,2130,22539499,797
48133,10,2015,1,"Eastland County, Texas","Total, all industries",442,6200,6185,6031,76436239,958
48133,10,2015,2,"Eastland County, Texas","Total, all industries",439,5941,5926,5884,63819431,830
48133,10,2015,3,"Eastland County, Texas","Total, all industries",444,5796,5822,5813,65333755,865
48133,10,2015,4,"Eastland County, Texas","Total, all industries",441,5727,5599,5537,64143301,878
48135,10,2015,1,"Ector County, Texas","Total, all industries",3837,68369,67100,66232,951584978,1089
48135,10,2015,2,"Ector County, Texas","Total, all industries",3882,64841,63797,63884,866047288,1038
48135,10,2015,3,"Ector County, Texas","Total, all industries",3898,62863,62541,61562,852452069,1052
48135,10,2015,4,"Ector County, Texas","Total, all industries",3878,60944,60388,60232,876719263,1114
48137,10,2015,1,"Edwards County, Texas","Total, all industries",50,228,220,220,1355219,468
48137,10,2015,2,"Edwards County, Texas","Total, all industries",50,230,228,229,1497076,503
48137,10,2015,3,"Edwards County, Texas","Total, all industries",52,243,234,233,1599237,520
48137,10,2015,4,"Edwards County, Texas","Total, all industries",51,215,217,218,1841185,654
48139,10,2015,1,"Ellis County, Texas","Total, all industries",2540,37652,38253,38314,381368090,771
48139,10,2015,2,"Ellis County, Texas","Total, all industries",2570,39828,39667,39805,386873046,748
48139,10,2015,3,"Ellis County, Texas","Total, all industries",2605,39924,39798,40045,403285177,777
48139,10,2015,4,"Ellis County, Texas","Total, all industries",2605,40662,40565,40485,451928781,857
48141,10,2015,1,"El Paso County, Texas","Total, all industries",14219,219121,220406,221192,1789279292,625
48141,10,2015,2,"El Paso County, Texas","Total, all industries",14337,222933,224774,225876,1766653602,605
48141,10,2015,3,"El Paso County, Texas","Total, all industries",14414,225232,226675,225921,1835025300,625
48141,10,2015,4,"El Paso County, Texas","Total, all industries",14405,227734,229398,229799,2059293189,692
48143,10,2015,1,"Erath County, Texas","Total, all industries",988,11938,12034,12007,94220598,604
48143,10,2015,2,"Erath County, Texas","Total, all industries",1006,12069,12095,12043,94237555,601
48143,10,2015,3,"Erath County, Texas","Total, all industries",1015,12154,12272,12442,99363243,622
48143,10,2015,4,"Erath County, Texas","Total, all industries",1022,12502,12428,12181,110631775,688
48145,10,2015,1,"Falls County, Texas","Total, all industries",217,1823,1834,1863,14152788,592
48145,10,2015,2,"Falls County, Texas","Total, all industries",221,1862,1880,1889,14760960,605
48145,10,2015,3,"Falls County, Texas","Total, all industries",223,1923,1933,1919,15506207,620
48145,10,2015,4,"Falls County, Texas","Total, all industries",222,1920,1895,1906,16911005,682
48147,10,2015,1,"Fannin County, Texas","Total, all industries",448,4389,4452,4445,35292184,613
48147,10,2015,2,"Fannin County, Texas","Total, all industries",449,4513,4531,4574,36418635,617
48147,10,2015,3,"Fannin County, Texas","Total, all industries",453,4584,4556,4557,39077549,658
48147,10,2015,4,"Fannin County, Texas","Total, all industries",454,4581,4581,4612,43517039,729
48149,10,2015,1,"Fayette County, Texas","Total, all industries",738,7985,7941,7927,73923647,715
48149,10,2015,2,"Fayette County, Texas","Total, all industries",745,7931,7946,7953,72758060,705
48149,10,2015,3,"Fayette County, Texas","Total, all industries",739,7866,7829,7762,71750361,706
48149,10,2015,4,"Fayette County, Texas","Total, all industries",742,7783,7761,7786,75707323,749
48151,10,2015,1,"Fisher County, Texas","Total, all industries",111,550,550,535,4894298,691
48151,10,2015,2,"Fisher County, Texas","Total, all industries",115,544,560,575,5219094,717
48151,10,2015,3,"Fisher County, Texas","Total, all industries",115,583,576,564,5335853,715
48151,10,2015,4,"Fisher County, Texas","Total, all industries",110,603,666,688,6699633,790
48153,10,2015,1,"Floyd County, Texas","Total, all industries",244,1043,925,921,7350117,587
48153,10,2015,2,"Floyd County, Texas","Total, all industries",247,935,956,1011,7461625,593
48153,10,2015,3,"Floyd County, Texas","Total, all industries",250,1123,1113,1057,8512399,597
48153,10,2015,4,"Floyd County, Texas","Total, all industries",247,1191,1242,1150,11388848,734
48155,10,2015,1,"Foard County, Texas","Total, all industries",49,219,217,217,1235422,437
48155,10,2015,2,"Foard County, Texas","Total, all industries",49,240,241,243,1434353,457
48155,10,2015,3,"Foard County, Texas","Total, all industries",51,233,227,217,1381962,471
48155,10,2015,4,"Foard County, Texas","Total, all industries",50,224,215,211,1578193,560
48157,10,2015,1,"Fort Bend County, Texas","Total, all industries",11386,143380,143182,143503,1962978345,1053
48157,10,2015,2,"Fort Bend County, Texas","Total, all industries",11550,144320,145776,147161,1804194897,952
48157,10,2015,3,"Fort Bend County, Texas","Total, all industries",11777,147640,147858,146826,1827577514,953
48157,10,2015,4,"Fort Bend County, Texas","Total, all industries",11905,147453,148188,149532,2020460126,1047
48159,10,2015,1,"Franklin County, Texas","Total, all industries",200,2658,2672,2618,22353626,649
48159,10,2015,2,"Franklin County, Texas","Total, all industries",199,2620,2629,2702,25681837,745
48159,10,2015,3,"Franklin County, Texas","Total, all industries",206,2657,2738,2630,24704817,710
48159,10,2015,4,"Franklin County, Texas","Total, all industries",206,2626,2629,2642,26143370,764
48161,10,2015,1,"Freestone County, Texas","Total, all industries",347,4639,4594,4543,63287820,1060
48161,10,2015,2,"Freestone County, Texas","Total, all industries",350,4417,4326,4348,51850695,914
48161,10,2015,3,"Freestone County, Texas","Total, all industries",347,4081,4014,3947,47841452,917
48161,10,2015,4,"Freestone County, Texas","Total, all industries",346,3829,3805,3799,48970379,988
48163,10,2015,1,"Frio County, Texas","Total, all industries",377,6240,6235,5977,82721571,1035
48163,10,2015,2,"Frio County, Texas","Total, all industries",394,6056,5958,5870,74483584,961
48163,10,2015,3,"Frio County, Texas","Total, all industries",392,5611,5402,5244,64955464,922
48163,10,2015,4,"Frio County, Texas","Total, all industries",386,5098,5002,4948,63322276,971
48165,10,2015,1,"Gaines County, Texas","Total, all industries",553,4799,4697,4668,65618950,1069
48165,10,2015,2,"Gaines County, Texas","Total, all industries",551,4889,4918,4968,57355800,896
48165,10,2015,3,"Gaines County, Texas","Total, all industries",561,5090,5109,5085,58218273,879
48165,10,2015,4,"Gaines County, Texas","Total, all industries",558,5104,5063,5029,71260584,1082
48167,10,2015,1,"Galveston County, Texas","Total, all industries",5540,74129,74437,75380,813652752,838
48167,10,2015,2,"Galveston County, Texas","Total, all industries",5589,76411,77194,78635,805839425,801
48167,10,2015,3,"Galveston County, Texas","Total, all industries",5624,78733,78494,77283,798417737,786
48167,10,2015,4,"Galveston County, Texas","Total, all industries",5680,76930,77806,78573,886443795,877
48169,10,2015,1,"Garza County, Texas","Total, all industries",154,1466,1450,1443,14096002,746
48169,10,2015,2,"Garza County, Texas","Total, all industries",158,1446,1426,1439,12811995,686
48169,10,2015,3,"Garza County, Texas","Total, all industries",164,1428,1454,1459,13667515,727
48169,10,2015,4,"Garza County, Texas","Total, all industries",164,1455,1436,1448,14953953,795
48171,10,2015,1,"Gillespie County, Texas","Total, all industries",983,8747,8745,8910,69140667,604
48171,10,2015,2,"Gillespie County, Texas","Total, all industries",994,8825,8920,9038,75083849,647
48171,10,2015,3,"Gillespie County, Texas","Total, all industries",999,9131,9039,8860,77913968,665
48171,10,2015,4,"Gillespie County, Texas","Total, all industries",993,8892,8983,9227,86595572,737
48173,10,2015,1,"Glasscock County, Texas","Total, all industries",102,464,468,469,6527267,1075
48173,10,2015,2,"Glasscock County, Texas","Total, all industries",101,449,442,443,5358329,927
48173,10,2015,3,"Glasscock County, Texas","Total, all industries",104,457,445,445,4535030,777
48173,10,2015,4,"Glasscock County, Texas","Total, all industries",104,490,476,471,5493877,882
48175,10,2015,1,"Goliad County, Texas","Total, all industries",130,855,848,833,9345951,850
48175,10,2015,2,"Goliad County, Texas","Total, all industries",133,836,841,841,7121132,653
48175,10,2015,3,"Goliad County, Texas","Total, all industries",132,822,831,799,6766206,637
48175,10,2015,4,"Goliad County, Texas","Total, all industries",130,804,820,811,6912685,655
48177,10,2015,1,"Gonzales County, Texas","Total, all industries",477,5538,5518,5492,51897821,724
48177,10,2015,2,"Gonzales County, Texas","Total, all industries",474,5620,5655,5713,53222353,723
48177,10,2015,3,"Gonzales County, Texas","Total, all industries",481,5684,5701,5699,54904198,742
48177,10,2015,4,"Gonzales County, Texas","Total, all industries",477,5665,5677,5681,58819016,797
48179,10,2015,1,"Gray County, Texas","Total, all industries",599,7678,7606,7569,100927031,1019
48179,10,2015,2,"Gray County, Texas","Total, all industries",596,7355,7311,7323,87661299,920
48179,10,2015,3,"Gray County, Texas","Total, all industries",591,7058,6995,6900,81244462,895
48179,10,2015,4,"Gray County, Texas","Total, all industries",585,6684,6576,6623,85242780,989
48181,10,2015,1,"Grayson County, Texas","Total, all industries",2768,37197,37500,37512,384025075,790
48181,10,2015,2,"Grayson County, Texas","Total, all industries",2848,37963,38309,38565,372261778,748
48181,10,2015,3,"Grayson County, Texas","Total, all industries",2877,38732,38631,38355,382582509,763
48181,10,2015,4,"Grayson County, Texas","Total, all industries",2874,38437,38725,38806,414790599,825
48183,10,2015,1,"Gregg County, Texas","Total, all industries",4121,71168,71035,70394,817331818,887
48183,10,2015,2,"Gregg County, Texas","Total, all industries",4136,69753,69331,68752,769167572,854
48183,10,2015,3,"Gregg County, Texas","Total, all industries",4167,68403,68653,68632,760095349,853
48183,10,2015,4,"Gregg County, Texas","Total, all industries",4149,68853,69293,68600,825664748,922
48185,10,2015,1,"Grimes County, Texas","Total, all industries",428,6219,6210,6200,81264162,1007
48185,10,2015,2,"Grimes County, Texas","Total, all industries",433,6066,6005,6092,71129817,904
48185,10,2015,3,"Grimes County, Texas","Total, all industries",442,5966,5977,5909,65562078,848
48185,10,2015,4,"Grimes County, Texas","Total, all industries",440,5979,5959,5638,73060637,959
48187,10,2015,1,"Guadalupe County, Texas","Total, all industries",1889,26648,26883,27306,263908789,753
48187,10,2015,2,"Guadalupe County, Texas","Total, all industries",1894,27515,27594,27983,268715973,746
48187,10,2015,3,"Guadalupe County, Texas","Total, all industries",1902,28337,28457,28349,278689547,755
48187,10,2015,4,"Guadalupe County, Texas","Total, all industries",1907,28561,28679,28788,307095267,824
48189,10,2015,1,"Hale County, Texas","Total, all industries",815,9320,9197,9225,74871127,623
48189,10,2015,2,"Hale County, Texas","Total, all industries",817,9323,9352,9429,74953038,615
48189,10,2015,3,"Hale County, Texas","Total, all industries",828,9677,9812,9756,80574232,636
48189,10,2015,4,"Hale County, Texas","Total, all industries",834,9626,9702,9654,87638939,698
48191,10,2015,1,"Hall County, Texas","Total, all industries",87,662,619,572,5335706,664
48191,10,2015,2,"Hall County, Texas","Total, all industries",84,561,542,535,4602779,648
48191,10,2015,3,"Hall County, Texas","Total, all industries",86,553,539,534,4364000,619
48191,10,2015,4,"Hall County, Texas","Total, all industries",84,562,615,623,5068202,650
48193,10,2015,1,"Hamilton County, Texas","Total, all industries",217,1736,1732,1703,13295964,593
48193,10,2015,2,"Hamilton County, Texas","Total, all industries",219,1712,1705,1742,13951014,624
48193,10,2015,3,"Hamilton County, Texas","Total, all industries",214,1726,1723,1655,13831732,625
48193,10,2015,4,"Hamilton County, Texas","Total, all industries",217,1607,1650,1665,14320296,671
48195,10,2015,1,"Hansford County, Texas","Total, all industries",222,1672,1637,1612,33029868,1549
48195,10,2015,2,"Hansford County, Texas","Total, all industries",218,1570,1603,1615,20434816,985
48195,10,2015,3,"Hansford County, Texas","Total, all industries",216,1609,1607,1589,20776784,998
48195,10,2015,4,"Hansford County, Texas","Total, all industries",214,1606,1620,1591,22291796,1068
48197,10,2015,1,"Hardeman County, Texas","Total, all industries",92,693,688,685,5597035,625
48197,10,2015,2,"Hardeman County, Texas","Total, all industries",91,715,723,735,6013636,639
48197,10,2015,3,"Hardeman County, Texas","Total, all industries",96,729,746,736,5854767,611
48197,10,2015,4,"Hardeman County, Texas","Total, all industries",95,738,745,753,6555723,677
48199,10,2015,1,"Hardin County, Texas","Total, all industries",793,10236,10281,10257,108367935,813
48199,10,2015,2,"Hardin County, Texas","Total, all industries",792,10433,10703,10816,107423587,776
48199,10,2015,3,"Hardin County, Texas","Total, all industries",803,10560,10572,10713,108206314,784
48199,10,2015,4,"Hardin County, Texas","Total, all industries",798,10501,10469,10443,112945896,830
48201,10,2015,1,"Harris County, Texas","Total, all industries",109554,2011383,2017966,2020392,39452922180,1505
48201,10,2015,2,"Harris County, Texas","Total, all industries",110302,2020761,2024482,2030128,33035937391,1255
48201,10,2015,3,"Harris County, Texas","Total, all industries",111239,2029925,2032951,2022869,33036537042,1253
48201,10,2015,4,"Harris County, Texas","Total, all industries",111703,2030124,2027039,2031670,37299205313,1414
48203,10,2015,1,"Harrison County, Texas","Total, all industries",1299,22410,22158,21981,291300852,1010
48203,10,2015,2,"Harrison County, Texas","Total, all industries",1311,21684,21671,21655,257055420,912
48203,10,2015,3,"Harrison County, Texas","Total, all industries",1311,21446,21296,21400,256909624,924
48203,10,2015,4,"Harrison County, Texas","Total, all industries",1295,21364,20929,20567,272076423,999
48205,10,2015,1,"Hartley County, Texas","Total, all industries",152,1460,1429,1436,12313814,657
48205,10,2015,2,"Hartley County, Texas","Total, all industries",151,1487,1566,1626,13458340,664
48205,10,2015,3,"Hartley County, Texas","Total, all industries",150,1612,1669,1728,15333326,706
48205,10,2015,4,"Hartley County, Texas","Total, all industries",147,1746,1614,1606,17519863,814
48207,10,2015,1,"Haskell County, Texas","Total, all industries",199,1269,1243,1237,9428020,580
48207,10,2015,2,"Haskell County, Texas","Total, all industries",198,1208,1218,1281,9702955,604
48207,10,2015,3,"Haskell County, Texas","Total, all industries",194,1242,1248,1255,10261128,632
48207,10,2015,4,"Haskell County, Texas","Total, all industries",192,1306,1309,1308,11166227,657
48209,10,2015,1,"Hays County, Texas","Total, all industries",3725,46475,47192,47571,397911110,650
48209,10,2015,2,"Hays County, Texas","Total, all industries",3752,47833,47788,48133,418570186,672
48209,10,2015,3,"Hays County, Texas","Total, all industries",3812,48465,48506,48854,428988416,679
48209,10,2015,4,"Hays County, Texas","Total, all industries",3866,49196,50079,50568,486517042,749
48211,10,2015,1,"Hemphill County, Texas","Total, all industries",207,1924,1857,1811,31360638,1294
48211,10,2015,2,"Hemphill County, Texas","Total, all industries",205,1781,1774,1772,25621768,1110
48211,10,2015,3,"Hemphill County, Texas","Total, all industries",206,1701,1676,1644,23905596,1099
